iter	Logloss
427	0.05649636069
428	0.05647019104
429	0.05643825769
430	0.05641809182
431	0.05640028588
432	0.05636833984
433	0.05634440131
434	0.0563120231
435	0.05628229499
436	0.05625004572
437	0.05622565341
438	0.05619116648
439	0.05615630179
440	0.05613180349
441	0.05609693198
442	0.05606595657
443	0.05604598939
444	0.05602325658
445	0.05599935016
446	0.05597100006
447	0.05595325205
448	0.05591261405
449	0.05587956137
450	0.05584936281
451	0.0558219999
452	0.05580838734
453	0.05579328052
454	0.05577635932
455	0.05574476807
456	0.05569484817
457	0.05567847707
458	0.05566876549
459	0.05564017468
460	0.05560117059
461	0.0555758343
462	0.05556181319
463	0.05554058818
464	0.05552820458
465	0.055510194
466	0.05549431913
467	0.0554631498
468	0.05544800143
469	0.05541736994
470	0.0553926891
471	0.05538160656
472	0.0553334642
473	0.05530936211
474	0.05529541178
475	0.05526576541
476	0.05522923997
477	0.05521243188
478	0.05516801918
479	0.05514889751
480	0.05513893917
481	0.05511746822
482	0.0551012909
483	0.05507543358
484	0.05502836394
485	0.0549919546
486	0.05495816142
487	0.05493322067
488	0.05489010714
489	0.05487552752
490	0.05485052525
491	0.05482643433
492	0.05478668195
493	0.05474858954
494	0.05472852715
495	0.05469483585
496	0.0546736658
497	0.05464674741
498	0.05462191373
499	0.05459230368
500	0.05457149886
501	0.05453705118
502	0.05451467176
503	0.05447958525
504	0.05445312302
505	0.05444081799
506	0.05440409448
507	0.05437053926
508	0.05433333132
509	0.05430772686
510	0.05427975526
511	0.05425649948
512	0.05420809703
513	0.05418950296
514	0.05415587133
515	0.05413224963
516	0.05410919907
517	0.05408801945
518	0.05406593569
519	0.05404789375
520	0.05402764786
521	0.05401498765
522	0.05396395211
523	0.05392091281
524	0.05391108804
525	0.05387337319
526	0.05384409886
527	0.05381212918
528	0.05379215087
529	0.05375108355
530	0.05372180601
531	0.05369469414
532	0.05365766682
533	0.05363220519
534	0.05359988247
535	0.05356446405
536	0.05354659641
537	0.05353062099
538	0.05349884861
539	0.05348482847
540	0.05346276713
541	0.05341666387
542	0.05338633438
543	0.0533634932
544	0.05332851593
545	0.0533023084
546	0.05327670185
547	0.05325243362
548	0.05321074034
549	0.05317912524
550	0.05315492564
551	0.05313572796
552	0.05310522726
553	0.05307590054
554	0.05305486446
555	0.05302974135
556	0.05300584453
557	0.05298682515
558	0.05297127287
559	0.05293902441
560	0.05291725107
561	0.05287488064
562	0.05284558511
563	0.05280659736
564	0.05278890885
565	0.05275698621
566	0.05274769204
567	0.05272915588
568	0.05272015861
569	0.0526833769
570	0.05266314985
571	0.05263618587
572	0.05261953069
573	0.05260403424
574	0.05259294761
575	0.05256840665
576	0.05253443702
577	0.05250548628
578	0.0524887405
579	0.05247669995
580	0.05246855548
581	0.05244336183
582	0.05242760037
583	0.05240723672
584	0.05239157512
585	0.05237723786
586	0.05235893443
587	0.05231652294
588	0.05230803762
589	0.05228521419
590	0.05227044161
591	0.05225634822
592	0.05222305699
593	0.05220414358
594	0.0521554344
595	0.05212844152
596	0.05209939123
597	0.05206075958
598	0.05202676886
599	0.0519968343
600	0.05197829915
601	0.05195761048
602	0.05194372641
603	0.05191820489
604	0.05189210482
605	0.05187016864
606	0.05186301389
607	0.05184551203
608	0.05181396191
609	0.05180006684
610	0.05178926162
611	0.05177649603
612	0.05175575732
613	0.05173428143
614	0.05171408067
615	0.05169805977
616	0.05169134174
617	0.05166435225
618	0.05164219735
619	0.05161922319
620	0.05158680612
621	0.0515697401
622	0.05155781748
623	0.05154658503
624	0.05152964403
625	0.05151859124
626	0.05149522627
627	0.05147140146
628	0.05145102151
629	0.0514315148
630	0.05140175347
631	0.0513792171
632	0.05136839131
633	0.05134330537
634	0.05132568557
635	0.05130861786
636	0.05128530124
637	0.05126321905
638	0.05123571918
639	0.05121503511
640	0.05118945483
641	0.0511607845
642	0.05115439906
643	0.05113493683
644	0.05111722132
645	0.05109754245
646	0.05105479353
647	0.05103821535
648	0.05101739019
649	0.05098613365
650	0.05096314836
651	0.0509330695
652	0.05089987901
653	0.05086626571
654	0.05084372796
655	0.0508198048
656	0.05079774949
657	0.05078190111
658	0.05075725104
659	0.0507409256
660	0.05070895184
661	0.05069181084
662	0.0506582643
663	0.05062981009
664	0.05061379311
665	0.05058305816
666	0.05056247018
667	0.05054537467
668	0.05052432081
669	0.05050884759
670	0.0504899237
671	0.05046981852
672	0.05044185865
673	0.05043374781
674	0.05041455129
675	0.05038343068
676	0.05035971652
677	0.05033687775
678	0.05032913686
679	0.05030320083
680	0.05027975323
681	0.05023746705
682	0.05021742563
683	0.05019356681
684	0.05015872015
685	0.05013677715
686	0.05011576255
687	0.05009409675
688	0.05007685434
689	0.05004848833
690	0.05002979953
691	0.04999818121
692	0.04997861068
693	0.04995436635
694	0.04993891312
695	0.04992313376
696	0.0498956494
697	0.04987071362
698	0.049854527
699	0.0498337014
700	0.04981289563
701	0.04979803173
702	0.04977734032
703	0.04976152559
704	0.04974728666
705	0.04973324526
706	0.04970046068
707	0.04968068476
708	0.04966163407
709	0.0496454742
710	0.04962497528
711	0.04961041796
712	0.04959157245
713	0.04957191389
714	0.04955296738
715	0.04952263559
716	0.04951173205
717	0.04948421312
718	0.04946236412
719	0.04942381013
720	0.0494061367
721	0.04938317875
722	0.04936571705
723	0.04934275914
724	0.04932430607
725	0.04930713063
726	0.0492808864
727	0.0492631407
728	0.04922482174
729	0.04921195902
730	0.04920155113
731	0.0491950014
732	0.04918507128
733	0.04913174268
734	0.04911234932
735	0.04909880905
736	0.04908306095
737	0.04904566869
738	0.04901081836
739	0.04899614334
740	0.04897159299
741	0.04893944424
742	0.04890696898
743	0.04887884067
744	0.04884055879
745	0.0488102787
746	0.04878536425
747	0.04875329836
748	0.04873237462
749	0.04871822954
750	0.04869526282
751	0.04867786452
752	0.04865695742
753	0.04864481781
754	0.04861093279
755	0.04859384431
756	0.04856247351
757	0.04854491621
758	0.0485105591
759	0.04849448674
760	0.04847084602
761	0.04845555311
762	0.04842015276
763	0.0483938635
764	0.04837237405
765	0.04836232389
766	0.04835623396
767	0.04832344858
768	0.04830084825
769	0.04827499723
770	0.04822604322
771	0.04818592404
772	0.04817011211
773	0.04814534915
774	0.04811699193
775	0.04809738701
776	0.04807523844
777	0.04804761341
778	0.04804168469
779	0.04802781744
780	0.04800671008
781	0.0479765009
782	0.04794132072
783	0.04792169332
784	0.04790272161
785	0.04787523638
786	0.04786639262
787	0.04785154877
788	0.04781539856
789	0.04780974365
790	0.04778742037
791	0.04777379783
792	0.04776283064
793	0.04773699213
794	0.04770416678
795	0.04767119992
796	0.04765907869
797	0.04763661221
798	0.04761890829
799	0.04759328473
800	0.04757966848
801	0.04755137153
802	0.0475285791
803	0.04751227559
804	0.04749953558
805	0.04746730635
806	0.04746133038
807	0.0474267073
808	0.04740427535
809	0.04736868912
810	0.04735699969
811	0.04734595504
812	0.04733383615
813	0.0473219131
814	0.04730922509
815	0.04730083133
816	0.0472646423
817	0.04725022093
818	0.04722947629
819	0.04718928258
820	0.0471845979
821	0.04715967378
822	0.04713699858
823	0.04711731788
824	0.04710280899
825	0.04708075472
826	0.04704883246
827	0.04703017115
828	0.04700814828
829	0.04697860414
830	0.04696505592
831	0.04695182759
832	0.04693607947
833	0.04690258366
834	0.0468830776
835	0.046866335
836	0.04685768072
837	0.04683824254
838	0.04680524342
839	0.04678438282
840	0.04677019191
841	0.04675114626
842	0.04673367146
843	0.04670564175
844	0.04667596617
845	0.04664741554
846	0.04662688315
847	0.04660996224
848	0.04659425153
849	0.04658086935
850	0.04654421328
851	0.04651812059
852	0.04650592904
853	0.04649369061
854	0.04647693913
855	0.04646171453
856	0.04644236998
857	0.04642661088
858	0.04640429572
859	0.04639007899
860	0.04637508199
861	0.04635274153
862	0.04634016708
863	0.04633204461
864	0.04631823593
865	0.04629655522
866	0.04628135746
867	0.0462699587
868	0.04625752122
869	0.046234943
870	0.046225559
871	0.04621501647
872	0.04620897806
873	0.04619658704
874	0.04616392114
875	0.04615981593
876	0.04613267914
877	0.04611091911
878	0.04608522739
879	0.04605440988
880	0.04603474158
881	0.0460240424
882	0.04600454767
883	0.04598734661
884	0.04596652116
885	0.04594389221
886	0.0459139259
887	0.04589324056
888	0.04585173493
889	0.04582280963
890	0.04580252365
891	0.04577888981
892	0.04573116125
893	0.04570998574
894	0.04569813018
895	0.04567605912
896	0.04564608986
897	0.04559351036
898	0.04557736572
899	0.04555431526
900	0.04553611454
901	0.04551596372
902	0.04550033387
903	0.04548874673
904	0.04547807663
905	0.04546081498
906	0.0454515594
907	0.04542617364
908	0.0454012382
909	0.0453920924
910	0.0453720868
911	0.04536806234
912	0.04536133451
913	0.04534593293
914	0.04532522693
915	0.0452938289
916	0.04527763153
917	0.04525636838
918	0.0452267368
919	0.0452063879
920	0.04519158499
921	0.04518499263
922	0.04517376555
923	0.04515360211
924	0.04513839053
925	0.04513404647
926	0.04510430773
927	0.04509395341
928	0.04506784879
929	0.04505558165
930	0.04503735835
931	0.0450177917
932	0.04500410388
933	0.04497682439
934	0.04496636277
935	0.04492892063
936	0.04491073361
937	0.04488225656
938	0.04487154384
939	0.04484253375
940	0.04482659791
941	0.04480724489
942	0.04479711553
943	0.04477999106
944	0.04477632883
945	0.04475818389
946	0.04474511927
947	0.04473566084
948	0.04471894724
949	0.04468962814
950	0.04466163814
951	0.04465052286
952	0.04463240806
953	0.04460820141
954	0.04458730013
955	0.04457912777
956	0.04456648693
957	0.04454068893
958	0.04452161493
959	0.04449305385
960	0.04448335224
961	0.04446917681
962	0.04446021581
963	0.04442812791
964	0.04440941437
965	0.04440114244
966	0.04437340438
967	0.04435681685
968	0.04434732348
969	0.04434148945
970	0.04431980724
971	0.04430430244
972	0.04428226404
973	0.04427304082
974	0.04425494684
975	0.04424325651
976	0.04423111268
977	0.04420934303
978	0.04419261923
979	0.04417889743
980	0.04414508132
981	0.04411562943
982	0.04408272091
983	0.04405581104
984	0.04403190784
985	0.04401162808
986	0.04398713369
987	0.04395015788
988	0.04392666588
989	0.04390326214
990	0.0438928987
991	0.04387922754
992	0.04385936604
993	0.04383864679
994	0.04382897288
995	0.04379814189
996	0.04377644236
997	0.04376057467
998	0.04374604568
999	0.04373242005
